Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2012-02-17,1.0,Wellington,Westpac Stadium,2011,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,New Zealand,,,6.0,MJ Guptill
2012-02-19,2.0,Hamilton,Seddon Park,2011,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,8.0,RE Levi
2012-02-22,3.0,Auckland,Eden Park,2011,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,South Africa,,3.0,,J Botha
2011-10-29,,Kolkata,Eden Gardens,2011,,T20,20,"India, England",India,England,international,India,bat,England,,,6.0,KP Pietersen
2011-09-16,1.0,,Harare Sports Club,2011,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,field,Pakistan,,85.0,,Mohammad Hafeez
2011-09-18,2.0,,Harare Sports Club,2011,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Pakistan,bat,Pakistan,,5.0,,Mohammad Hafeez
2011-09-23,1.0,London,Kennington Oval,2011,West Indies in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,field,England,,,10.0,RS Bopara
2011-09-25,2.0,London,Kennington Oval,2011,West Indies in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,field,West Indies,,25.0,,GE Mathurin
2011-10-15,1.0,,Harare Sports Club,2011,New Zealand in Zimbabwe T20I Series,T20,20,"Zimbabwe, New Zealand",Zimbabwe,New Zealand,international,New Zealand,field,New Zealand,,,10.0,BB McCullum
2011-10-17,2.0,,Harare Sports Club,2011,New Zealand in Zimbabwe T20I Series,T20,20,"Zimbabwe, New Zealand",Zimbabwe,New Zealand,international,Zimbabwe,field,New Zealand,,34.0,,MJ Guptill
2011-10-29,2.0,Potchefstroom,Senwes Park,2011,England Women in South Africa T20I Series,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,,no result,,,
2012-02-17,1.0,Wellington,Westpac Stadium,2011,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,6.0,A Shrubsole
2012-02-19,2.0,Hamilton,Seddon Park,2011,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,field,England,,48.0,,LA Marsh
2012-02-22,3.0,Auckland,Eden Park,2011,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,field,England,,10.0,,JL Gunn
2011-11-25,,Abu Dhabi,Sheikh Zayed Stadium,2011,,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Pakistan,,,5.0,Aizaz Cheema
2012-02-23,1.0,,Dubai International Cricket Stadium,2011,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,field,Pakistan,,8.0,,Umar Gul
2012-02-25,2.0,,Dubai International Cricket Stadium,2011,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,38.0,,JM Bairstow
2012-02-27,3.0,Abu Dhabi,Sheikh Zayed Stadium,2011,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,5.0,,KP Pietersen
2011-10-11,,Mirpur,Shere Bangla National Stadium,2011,,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,Bangladesh,,,3.0,Mushfiqur Rahim
2012-09-18,1.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,ICC World Twenty20,T20,20,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Zimbabwe,field,Sri Lanka,,82.0,,BAW Mendis
2012-09-19,2.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, Ireland",Australia,Ireland,international,Ireland,bat,Australia,,,7.0,SR Watson
2012-09-20,4.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,ICC World Twenty20,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,South Africa,field,South Africa,,,10.0,JH Kallis
2012-09-21,5.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,Bangladesh,field,New Zealand,,59.0,,BB McCullum
2012-09-22,7.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,ICC World Twenty20,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,field,South Africa,,32.0,,AB de Villiers
2012-09-22,8.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,Australia,,17.0,,SR Watson
2012-09-23,9.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,Pakistan,,13.0,,Nasir Jamshed
2012-09-23,10.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"England, India",England,India,international,England,field,India,,90.0,,Harbhajan Singh
2012-09-24,11.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Ireland, West Indies",Ireland,West Indies,international,West Indies,field,,no result,,,
2012-09-25,12.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Bangladesh,bat,Pakistan,,,8.0,Imran Nazir
2012-09-27,13.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,New Zealand,bat,,tie,,,TM Dilshan
2012-09-27,14.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"England, West Indies",England,West Indies,international,West Indies,bat,West Indies,,15.0,,J Charles
2012-09-28,15.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,bat,Pakistan,,,2.0,Umar Gul
2012-09-28,16.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, India",Australia,India,international,India,bat,Australia,,,9.0,SR Watson
2012-09-29,17.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,bat,England,,,6.0,LJ Wright
2012-09-29,18.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,bat,Sri Lanka,,,9.0,DPMD Jayawardene
2012-09-30,19.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, South Africa",Australia,South Africa,international,Australia,field,Australia,,,8.0,SR Watson
2012-09-30,20.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"India, Pakistan",India,Pakistan,international,Pakistan,bat,India,,,8.0,V Kohli
2012-10-01,21.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,field,,tie,,,SP Narine
2012-10-01,22.0,,Pallekele International Cricket Stadium,2012,ICC World Twenty20,T20,20,"Sri Lanka, England",Sri Lanka,England,international,England,field,Sri Lanka,,19.0,,SL Malinga
2012-10-02,23.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,field,Pakistan,,32.0,,Raza Hasan
2012-10-02,24.0,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,1.0,,Yuvraj Singh
2012-10-04,,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Sri Lanka,,16.0,,DPMD Jayawardene
2012-10-05,,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,West Indies,,74.0,,CH Gayle
2012-10-07,,Colombo,R Premadasa Stadium,2012,ICC World Twenty20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,bat,West Indies,,36.0,,MN Samuels
2012-09-26,1.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,field,South Africa,,,6.0,T Chetty
2012-09-26,2.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,West Indies,field,West Indies,,,7.0,DJS Dottin
2012-09-27,3.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,43.0,,LA Marsh
2012-09-27,4.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Australia, India",Australia,India,international,India,bat,Australia,,,8.0,EA Osborne
2012-09-28,5.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,New Zealand,,22.0,,SFM Devine
2012-09-28,6.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,Sri Lanka,,5.0,,CR Seneviratna
2012-09-29,7.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,25.0,,JE Cameron
2012-09-29,8.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"England, India",England,India,international,India,bat,England,,,9.0,CM Edwards
2012-09-30,9.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,West Indies,,,10.0,SR Taylor
2012-09-30,10.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,bat,New Zealand,,,8.0,SJ McGlashan
2012-10-01,11.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"India, Pakistan",India,Pakistan,international,Pakistan,bat,Pakistan,,1.0,,Nida Dar
2012-10-01,12.0,,Galle International Stadium,2012,ICC Women's World Twenty20,T20,20,"Australia, England",Australia,England,international,Australia,bat,England,,,7.0,SJ Taylor
2012-10-04,,Colombo,R Premadasa Stadium,2012,ICC Women's World Twenty20,T20,20,"England, New Zealand",England,New Zealand,international,England,field,England,,,7.0,CM Edwards
2012-10-05,,Colombo,R Premadasa Stadium,2012,ICC Women's World Twenty20,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,28.0,,EA Perry
2012-10-07,,Colombo,R Premadasa Stadium,2012,ICC Women's World Twenty20,T20,20,"Australia, England",Australia,England,international,England,field,Australia,,4.0,,JE Cameron
2012-06-24,,Nottingham,Trent Bridge,2012,,T20,20,"England, West Indies",England,West Indies,international,West Indies,bat,England,,,7.0,AD Hales
2012-09-08,1.0,Chester-le-Street,Riverside Ground,2012,South Africa in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,South Africa,field,South Africa,,,7.0,DW Steyn
2012-09-10,2.0,Manchester,Old Trafford,2012,South Africa in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,England,field,,no result,,,
2012-09-12,3.0,Birmingham,Edgbaston,2012,South Africa in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,South Africa,field,England,,28.0,,JC Buttler
2011-11-29,,Mirpur,Shere Bangla National Stadium,2011,,T20,20,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Pakistan,bat,Pakistan,,50.0,,Mohammad Hafeez
2012-03-27,1.0,St Lucia,"Beausejour Stadium, Gros Islet",2011,Australia in West Indies T20I Series,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,8.0,SR Watson
2012-03-30,2.0,Barbados,"Kensington Oval, Bridgetown",2011,Australia in West Indies T20I Series,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,West Indies,,14.0,,DR Smith
2012-06-26,1.0,Canterbury,St Lawrence Ground,2012,India Women in England T20I Series,T20,20,"England, India",England,India,international,India,field,England,,33.0,,SJ Taylor
2012-06-28,2.0,Chelmsford,County Ground,2012,India Women in England T20I Series,T20,20,"England, India",England,India,international,India,bat,England,,,8.0,SJ Taylor
2012-02-22,1.0,,Mombasa Sports Club Ground,2011,Ireland in Kenya T20I Series,T20,20,"Kenya, Ireland",Kenya,Ireland,international,Ireland,field,Ireland,,,6.0,GH Dockrell
2012-02-23,2.0,,Mombasa Sports Club Ground,2011,Ireland in Kenya T20I Series,T20,20,"Kenya, Ireland",Kenya,Ireland,international,Kenya,bat,Ireland,,,8.0,PR Stirling
2012-02-24,3.0,,Mombasa Sports Club Ground,2011,Ireland in Kenya T20I Series,T20,20,"Kenya, Ireland",Kenya,Ireland,international,Ireland,bat,Ireland,,2.0,,SO Ngoche
2012-03-13,5.0,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Canada, Netherlands",Canada,Netherlands,international,Netherlands,bat,Netherlands,,42.0,,Mudassar Bukhari
2012-03-14,9.0,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Ireland, Kenya",Ireland,Kenya,international,Kenya,bat,Ireland,,,10.0,WB Rankin
2012-03-18,38.0,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Ireland, Scotland",Ireland,Scotland,international,Ireland,bat,Ireland,,17.0,,EC Joyce
2012-03-22,,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Canada, Ireland",Canada,Ireland,international,Canada,bat,Ireland,,,10.0,PR Stirling
2012-03-23,,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,field,Ireland,,,7.0,KJ O'Brien
2012-03-23,,,Dubai International Cricket Stadium,2011,ICC World Twenty20 Qualifier,T20,20,"Canada, Scotland",Canada,Scotland,international,Canada,bat,Scotland,,,4.0,RD Berrington
2012-09-08,1.0,Chester-le-Street,Riverside Ground,2012,West Indies Women in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,West Indies,bat,England,,,8.0,LA Marsh
2012-09-10,2.0,Manchester,Old Trafford,2012,West Indies Women in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,England,,28.0,,SJ Taylor
2012-09-13,3.0,Northampton,County Ground,2012,West Indies Women in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,bat,England,,10.0,,A Brindle
2012-09-15,4.0,Hove,County Ground,2012,West Indies Women in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,bat,England,,84.0,,LS Greenway
2012-09-16,5.0,,Arundel Castle Cricket Club Ground,2012,West Indies Women in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,West Indies,,,3.0,DJS Dottin
2012-03-30,,Johannesburg,New Wanderers Stadium,2011,,T20,20,"South Africa, India",South Africa,India,international,India,field,South Africa,,11.0,,CA Ingram
2012-06-30,1.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2012,New Zealand v West Indies T20I Series,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,field,West Indies,,56.0,,CH Gayle
2012-07-01,2.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2012,New Zealand v West Indies T20I Series,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,West Indies,bat,West Indies,,61.0,,SP Narine
2012-06-01,1.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,Pakistan in Sri Lanka T20I Series,T20,20,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Sri Lanka,bat,Sri Lanka,,37.0,,NLTC Perera
2012-06-03,2.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,Pakistan in Sri Lanka T20I Series,T20,20,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Pakistan,,23.0,,Shahid Afridi
2012-08-07,,,Pallekele International Cricket Stadium,2012,,T20,20,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,field,India,,39.0,,IK Pathan
2012-12-20,1.0,Pune,Subrata Roy Sahara Stadium,2012,England in India T20I Series,T20,20,"India, England",India,England,international,India,field,India,,,5.0,Yuvraj Singh
2012-12-22,2.0,Mumbai,Wankhede Stadium,2012,England in India T20I Series,T20,20,"India, England",India,England,international,England,field,England,,,6.0,EJG Morgan
2012-09-11,2.0,Chennai,"MA Chidambaram Stadium, Chepauk",2012,New Zealand in India T20I Series,T20,20,"India, New Zealand",India,New Zealand,international,India,field,New Zealand,,1.0,,BB McCullum
2012-09-04,1.0,Loughborough,Haslegrave Ground,2012,Pakistan Women in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,7.0,A Shrubsole
2012-09-05,2.0,Loughborough,Haslegrave Ground,2012,Pakistan Women in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,81.0,,DN Wyatt
2013-06-25,1.0,London,Kennington Oval,2013,New Zealand in England T20I Series,T20,20,"England, New Zealand",England,New Zealand,international,England,field,New Zealand,,5.0,,HD Rutherford
2013-06-27,2.0,London,Kennington Oval,2013,New Zealand in England T20I Series,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,,no result,,,
2013-08-29,1.0,Southampton,The Rose Bowl,2013,Australia in England T20I Series,T20,20,"England, Australia",England,Australia,international,England,field,Australia,,39.0,,AJ Finch
2013-08-31,2.0,Chester-le-Street,Riverside Ground,2013,Australia in England T20I Series,T20,20,"England, Australia",England,Australia,international,Australia,field,England,,27.0,,AD Hales
2012-07-18,1.0,Belfast,"Civil Service Cricket Club, Stormont",2012,Bangladesh in Ireland T20I Series,T20,20,"Ireland, Bangladesh",Ireland,Bangladesh,international,Ireland,field,Bangladesh,,71.0,,Elias Sunny
2012-07-25,1.0,The Hague,Sportpark Westvliet,2012,Bangladesh in Netherlands T20I Series,T20,20,"Netherlands, Bangladesh",Netherlands,Bangladesh,international,Netherlands,bat,Bangladesh,,,8.0,
2012-12-21,1.0,Durban,Kingsmead,2012,New Zealand in South Africa T20I Series,T20,20,"South Africa, New Zealand",South Africa,New Zealand,international,New Zealand,bat,South Africa,,,8.0,RK Kleinveldt
2012-12-23,2.0,East London,Buffalo Park,2012,New Zealand in South Africa T20I Series,T20,20,"South Africa, New Zealand",South Africa,New Zealand,international,New Zealand,field,New Zealand,,,8.0,MJ Guptill
2012-12-26,3.0,Port Elizabeth,St George's Park,2012,New Zealand in South Africa T20I Series,T20,20,"South Africa, New Zealand",South Africa,New Zealand,international,South Africa,bat,South Africa,,33.0,,H Davids
2013-03-03,2.0,Centurion,SuperSport Park,2012,Pakistan in South Africa T20I Series,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,bat,Pakistan,,95.0,,Mohammad Hafeez
2013-02-09,1.0,Auckland,Eden Park,2012,England in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,field,England,,40.0,,SCJ Broad
2013-02-12,2.0,Hamilton,Seddon Park,2012,England in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,England,field,New Zealand,,55.0,,BB McCullum
2013-02-15,3.0,Wellington,Westpac Stadium,2012,England in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,10.0,AD Hales
2012-09-05,1.0,,Dubai International Cricket Stadium,2012,Pakistan v Australia T20I Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Pakistan,,,7.0,Mohammad Hafeez
2012-09-07,2.0,,Dubai International Cricket Stadium,2012,Pakistan v Australia T20I Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,,tie,,,Saeed Ajmal
2012-09-10,3.0,,Dubai International Cricket Stadium,2012,Pakistan v Australia T20I Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Australia,,94.0,,DA Warner
2013-01-26,1.0,Sydney,Stadium Australia,2012,Sri Lanka in Australia T20I Series,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Sri Lanka,,,5.0,DA Warner
2013-01-28,2.0,,Melbourne Cricket Ground,2012,Sri Lanka in Australia T20I Series,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,field,Sri Lanka,,2.0,,NLTC Perera
2013-02-13,,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2012,,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,West Indies,,27.0,,KA Pollard
2012-07-26,2.0,The Hague,Sportpark Westvliet,2012,Bangladesh in Netherlands T20I Series,T20,20,"Netherlands, Bangladesh",Netherlands,Bangladesh,international,Bangladesh,bat,Netherlands,,,1.0,
2012-10-30,,,Pallekele International Cricket Stadium,2012,,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,field,,no result,,,
2012-10-03,,Colombo,Nondescripts Cricket Club Ground,2012,ICC Women's World Twenty20,T20,20,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,9.0,E Bisht
2012-10-28,,,Guanggong International Cricket Stadium,2012,Asian Cricket Council Women's Twenty20 Asia Cup,T20,20,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Sri Lanka,field,Bangladesh,,5.0,,Salma Khatun
2012-10-28,,,Guanggong International Cricket Stadium,2012,Asian Cricket Council Women's Twenty20 Asia Cup,T20,20,"India, Pakistan",India,Pakistan,international,Pakistan,bat,India,,,8.0,M Raj
2012-10-30,,,Guanggong International Cricket Stadium,2012,Asian Cricket Council Women's Twenty20 Asia Cup,T20,20,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Pakistan,field,Pakistan,,,6.0,Nida Dar
2012-10-31,,,Guanggong International Cricket Stadium,2012,Asian Cricket Council Women's Twenty20 Asia Cup,T20,20,"India, Pakistan",India,Pakistan,international,India,bat,India,,18.0,,PG Raut
2012-12-10,,Mirpur,Shere Bangla National Stadium,2012,,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,bat,West Indies,,18.0,,MN Samuels
2013-01-19,1.0,St Lucia,"Beausejour Stadium, Gros Islet",2012,South Africa Women in West Indies T20I Series,T20,20,"West Indies, South Africa",West Indies,South Africa,international,South Africa,bat,West Indies,,,8.0,DJS Dottin
2013-01-20,2.0,St Lucia,"Beausejour Stadium, Gros Islet",2012,South Africa Women in West Indies T20I Series,T20,20,"West Indies, South Africa",West Indies,South Africa,international,West Indies,field,West Indies,,,6.0,SF Daley
2012-12-25,1.0,Bangalore,M Chinnaswamy Stadium,2012,Pakistan in India T20I Series,T20,20,"India, Pakistan",India,Pakistan,international,Pakistan,field,Pakistan,,,5.0,Mohammad Hafeez
2012-12-28,2.0,Ahmedabad,"Sardar Patel Stadium, Motera",2012,Pakistan in India T20I Series,T20,20,"India, Pakistan",India,Pakistan,international,Pakistan,field,India,,11.0,,Yuvraj Singh
2013-03-15,1.0,Dubai,ICC Global Cricket Academy,2012,Canada v Kenya T20I Series,T20,20,"Canada, Kenya",Canada,Kenya,international,Kenya,bat,Canada,,,5.0,Junaid Siddiqui
2013-03-16,2.0,Dubai,ICC Global Cricket Academy,2012,Canada v Kenya T20I Series,T20,20,"Canada, Kenya",Canada,Kenya,international,Kenya,bat,Kenya,,21.0,,CO Obuya
2013-04-20,1.0,Windhoek,Wanderers Cricket Ground,2013,Twenty20 Quadrangular (in Namibia),T20,20,"Kenya, Netherlands",Kenya,Netherlands,international,Kenya,field,Kenya,,,7.0,
2013-08-27,1.0,Chelmsford,County Ground,2013,Women's Ashes,T20,20,"England, Australia",England,Australia,international,England,bat,England,,15.0,,SJ Taylor
2013-08-29,2.0,Southampton,The Rose Bowl,2013,Women's Ashes,T20,20,"England, Australia",England,Australia,international,Australia,bat,England,,,5.0,LS Greenway
2013-08-31,3.0,Chester-le-Street,Riverside Ground,2013,Women's Ashes,T20,20,"England, Australia",England,Australia,international,England,field,England,,,7.0,KH Brunt
2013-03-02,1.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2012,Zimbabwe in West Indies T20I Series,T20,20,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,Zimbabwe,bat,West Indies,,,8.0,LMP Simmons
2013-03-03,2.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2012,Zimbabwe in West Indies T20I Series,T20,20,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,West Indies,bat,West Indies,,41.0,,S Badree
2013-03-31,,,Pallekele International Cricket Stadium,2012,,T20,20,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,field,Sri Lanka,,17.0,,MDKJ Perera
2013-03-03,2.0,Colombo,R Premadasa Stadium,2012,West Indies Women in Sri Lanka T20I Series,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,West Indies,,,6.0,
2013-03-05,3.0,Colombo,R Premadasa Stadium,2012,West Indies Women in Sri Lanka T20I Series,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,field,West Indies,,34.0,,
2013-03-08,5.0,Colombo,R Premadasa Stadium,2012,West Indies Women in Sri Lanka T20I Series,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,bat,West Indies,,7.0,,
2013-05-11,1.0,Bulawayo,Queens Sports Club,2013,Bangladesh in Zimbabwe T20I Series,T20,20,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,bat,Zimbabwe,,6.0,,H Masakadza
2013-05-12,2.0,Bulawayo,Queens Sports Club,2013,Bangladesh in Zimbabwe T20I Series,T20,20,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Bangladesh,bat,Bangladesh,,34.0,,Shakib Al Hasan
2013-07-05,1.0,Loughborough,Haslegrave Ground,2013,Pakistan Women in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,70.0,,SJ Taylor
2013-07-05,2.0,Loughborough,Haslegrave Ground,2013,Pakistan Women in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,Pakistan,,1.0,,Sana Mir
2013-04-19,,Windhoek,Wanderers Cricket Ground,2013,,T20,20,"Kenya, Netherlands",Kenya,Netherlands,international,Netherlands,bat,Kenya,,,5.0,
2013-08-02,1.0,Colombo,R Premadasa Stadium,2013,South Africa in Sri Lanka T20I Series,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,South Africa,,12.0,,JP Duminy
2013-08-04,2.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,South Africa in Sri Lanka T20I Series,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,South Africa,,22.0,,DA Miller
2013-08-06,3.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2013,South Africa in Sri Lanka T20I Series,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,Sri Lanka,,,6.0,TM Dilshan
2014-01-29,1.0,Hobart,Bellerive Oval,2013,England in Australia T20I Series,T20,20,"Australia, England",Australia,England,international,Australia,bat,Australia,,13.0,,CL White
