Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2020-01-17,2.0,Rajkot,Saurashtra Cricket Association Stadium,2019,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,field,India,,36.0,,KL Rahul
2020-01-19,3.0,Bengaluru,M.Chinnaswamy Stadium,2019,Australia tour of India,ODI,50,"India, Australia",India,Australia,international,Australia,bat,India,,,7.0,RG Sharma
2020-02-05,1.0,Hamilton,Seddon Park,2019,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,4.0,LRPL Taylor
2020-02-08,2.0,Auckland,Eden Park,2019,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,22.0,,KA Jamieson
2020-02-11,3.0,Mount Maunganui,Bay Oval,2019,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,5.0,HM Nicholls
2020-01-25,1.0,Auckland,Eden Park Outer Oval,2019,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,7.0,L Lee
2020-01-27,2.0,Auckland,Eden Park Outer Oval,2019,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,bat,South Africa,,,8.0,M Kapp
2020-01-30,2.0,Hamilton,Seddon Park,2019,South Africa Women in New Zealand ODI Series,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,6.0,S Luus
2019-06-19,1.0,Deventer,Sportpark Het Schootsveld,2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Netherlands, Zimbabwe",Netherlands,Zimbabwe,international,Zimbabwe,bat,Netherlands,,,7.0,
2019-06-21,2.0,Deventer,Sportpark Het Schootsveld,2019,Zimbabwe tour of Netherlands and Ireland,ODI,50,"Netherlands, Zimbabwe",Netherlands,Zimbabwe,international,Zimbabwe,bat,Netherlands,,,3.0,
2019-08-08,1.0,Providence,"Providence Stadium, Guyana",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,India,field,,no result,,,
2019-08-11,2.0,Port of Spain,"Queen's Park Oval, Trinidad",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,India,bat,India,,59.0,,V Kohli
2019-08-14,3.0,Port of Spain,"Queen's Park Oval, Trinidad",2019,India tour of United States of America and West Indies,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,India,,,6.0,V Kohli
2019-07-26,1.0,Colombo,"R.Premadasa Stadium, Khettarama",2019,Bangladesh tour of Sri Lanka,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,bat,Sri Lanka,,91.0,,MDKJ Perera
2019-07-28,2.0,Colombo,"R.Premadasa Stadium, Khettarama",2019,Bangladesh tour of Sri Lanka,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,bat,Sri Lanka,,,7.0,WIA Fernando
2019-07-31,3.0,Colombo,"R.Premadasa Stadium, Khettarama",2019,Bangladesh tour of Sri Lanka,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,bat,Sri Lanka,,122.0,,AD Mathews
2019-08-14,1.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, Papua New Guinea",Oman,Papua New Guinea,international,Oman,field,Oman,,,4.0,Sandeep Goud
2019-08-15,2.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Oman",Scotland,Oman,international,Scotland,bat,Oman,,,8.0,Khawar Ali
2019-08-17,3.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Papua New Guinea",Scotland,Papua New Guinea,international,Scotland,field,Scotland,,,3.0,
2019-08-18,4.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Oman",Scotland,Oman,international,Oman,field,Scotland,,85.0,,Hamza Tahir
2019-08-20,5.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, Papua New Guinea",Scotland,Papua New Guinea,international,Papua New Guinea,field,Scotland,,38.0,,RD Berrington
2019-08-21,6.0,Aberdeen,Mannofield Park,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, Papua New Guinea",Oman,Papua New Guinea,international,Oman,field,Oman,,,4.0,Aqib Ilyas
2020-09-11,1.0,Manchester,Old Trafford,2020,Australia tour of England,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,19.0,,JR Hazlewood
2020-09-13,2.0,Manchester,Old Trafford,2020,Australia tour of England,ODI,50,"England, Australia",England,Australia,international,England,bat,England,,24.0,,JC Archer
2020-09-16,3.0,Manchester,Old Trafford,2020,Australia tour of England,ODI,50,"England, Australia",England,Australia,international,England,bat,Australia,,,3.0,GJ Maxwell
2020-07-30,1.0,Southampton,The Rose Bowl,2020,Ireland tour of England,ODI,50,"Ireland, England",Ireland,England,international,England,field,England,,,6.0,DJ Willey
2020-08-01,2.0,Southampton,The Rose Bowl,2020,Ireland tour of England,ODI,50,"Ireland, England",Ireland,England,international,Ireland,bat,England,,,4.0,JM Bairstow
2020-08-04,3.0,Southampton,The Rose Bowl,2020,Ireland tour of England,ODI,50,"England, Ireland",England,Ireland,international,Ireland,field,Ireland,,,7.0,PR Stirling
2019-09-05,1.0,Coolidge,"Coolidge Cricket Ground, Antigua",2019,Australia Women tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,178.0,,AJ Healy
2019-09-11,,North Sound,"Sir Vivian Richards Stadium, Antigua",2019,ICC Women's Championship,ODI,50,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,8.0,AJ Healy
2019-09-30,2.0,Karachi,National Stadium,2019,Sri Lanka tour of Pakistan,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,bat,Pakistan,,67.0,,Usman Shinwari
2019-10-02,3.0,Karachi,National Stadium,2019,Sri Lanka tour of Pakistan,ODI,50,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Pakistan,,,5.0,Abid Ali
2019-09-13,1.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United States of America, Papua New Guinea",United States of America,Papua New Guinea,international,United States of America,bat,United States of America,,5.0,,Aaron Jones
2019-09-17,2.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United States of America, Namibia",United States of America,Namibia,international,Namibia,bat,United States of America,,,5.0,SR Taylor
2019-09-19,3.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United States of America, Papua New Guinea",United States of America,Papua New Guinea,international,United States of America,bat,United States of America,,62.0,,K Gore
2019-09-22,5.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Namibia, Papua New Guinea",Namibia,Papua New Guinea,international,Papua New Guinea,bat,Namibia,,,4.0,MG Erasmus
2019-09-23,6.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Namibia, Papua New Guinea",Namibia,Papua New Guinea,international,Namibia,bat,Namibia,,27.0,,A Vala
2019-10-09,1.0,Vadodara,Reliance Stadium,2019,South Africa Women tour of India,ODI,50,"India, South Africa",India,South Africa,international,South Africa,bat,India,,,8.0,PS Punia
2019-10-11,2.0,Vadodara,Reliance Stadium,2019,South Africa Women tour of India,ODI,50,"India, South Africa",India,South Africa,international,India,field,India,,,5.0,PG Raut
2019-10-14,3.0,Vadodara,Reliance Stadium,2019,South Africa Women tour of India,ODI,50,"India, South Africa",India,South Africa,international,India,bat,India,,6.0,,E Bisht
2019-11-01,1.0,,"Sir Vivian Richards Stadium, North Sound",2019,India Women in West Indies,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,West Indies,,1.0,,SR Taylor
2019-11-03,2.0,North Sound,"Sir Vivian Richards Stadium, Antigua",2019,India Women tour of West Indies,ODI,50,"West Indies, India",West Indies,India,international,India,bat,India,,53.0,,PG Raut
2019-11-06,3.0,North Sound,"Sir Vivian Richards Stadium, Antigua",2019,India Women tour of West Indies,ODI,50,"West Indies, India",West Indies,India,international,West Indies,bat,India,,,6.0,S Mandhana
2020-01-07,1.0,Bridgetown,"Kensington Oval, Barbados",2019,Ireland tour of West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,bat,West Indies,,,5.0,AS Joseph
2020-01-09,2.0,Bridgetown,"Kensington Oval, Barbados",2019,Ireland tour of West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,Ireland,bat,West Indies,,,1.0,AS Joseph
2020-01-12,3.0,St George's,"National Cricket Stadium, Grenada",2019,Ireland tour of West Indies,ODI,50,"West Indies, Ireland",West Indies,Ireland,international,West Indies,field,West Indies,,,5.0,E Lewis
2019-12-08,1.0,Sharjah,Sharjah Cricket Stadium,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United Arab Emirates, United States of America",United Arab Emirates,United States of America,international,United Arab Emirates,bat,United States of America,,,3.0,Aaron Jones
2019-12-09,2.0,Sharjah,Sharjah Cricket Stadium,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, United States of America",Scotland,United States of America,international,United States of America,bat,United States of America,,35.0,,MD Patel
2019-12-12,4.0,Dubai,ICC Academy,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United Arab Emirates, United States of America",United Arab Emirates,United States of America,international,United Arab Emirates,field,United States of America,,98.0,,SN Netravalkar
2019-12-14,5.0,Dubai,ICC Academy,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Scotland, United States of America",Scotland,United States of America,international,Scotland,field,Scotland,,,4.0,JH Davey
2019-12-15,6.0,Dubai,ICC Academy,2019,ICC Men's Cricket World Cup League 2,ODI,50,"United Arab Emirates, Scotland",United Arab Emirates,Scotland,international,United Arab Emirates,field,United Arab Emirates,,,7.0,Basil Hameed
2019-12-09,1.0,Kuala Lumpur,Kinrara Academy Oval,2019,England Women ODI tour of Malaysia,ODI,50,"England, Pakistan",England,Pakistan,international,England,bat,England,,75.0,,DN Wyatt
2019-12-12,2.0,Kuala Lumpur,Kinrara Academy Oval,2019,England Women ODI tour of Malaysia,ODI,50,"England, Pakistan",England,Pakistan,international,England,bat,England,,127.0,,HC Knight
2019-12-14,3.0,Kuala Lumpur,Kinrara Academy Oval,2019,England Women ODI tour of Malaysia,ODI,50,"England, Pakistan",England,Pakistan,international,England,field,,no result,,,
2020-01-05,1.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, United Arab Emirates",Oman,United Arab Emirates,international,Oman,field,Oman,,,5.0,Aqib Ilyas
2020-01-06,2.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,ICC Men's Cricket World Cup League 2,ODI,50,"Namibia, United Arab Emirates",Namibia,United Arab Emirates,international,Namibia,field,United Arab Emirates,,8.0,,Rohan Mustafa
2020-01-08,3.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, Namibia",Oman,Namibia,international,Namibia,bat,Namibia,,52.0,,CG Williams
2020-01-09,4.0,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2019,ICC Men's Cricket World Cup League 2,ODI,50,"Namibia, United Arab Emirates",Namibia,United Arab Emirates,international,Namibia,bat,United Arab Emirates,,,8.0,Ahmed Raza
2020-02-22,1.0,Colombo,Sinhalese Sports Club Ground,2019,West Indies tour of Sri Lanka,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,field,Sri Lanka,,,1.0,PWH de Silva
2020-02-26,2.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2019,West Indies tour of Sri Lanka,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,Sri Lanka,,161.0,,WIA Fernando
2020-03-01,3.0,Kandy,Pallekele International Cricket Stadium,2019,West Indies tour of Sri Lanka,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,Sri Lanka,,6.0,,AD Mathews
2020-03-01,1.0,Sylhet,Sylhet International Cricket Stadium,2019,Zimbabwe tour of Bangladesh,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Bangladesh,bat,Bangladesh,,169.0,,Liton Das
2020-03-03,2.0,Sylhet,Sylhet International Cricket Stadium,2019,Zimbabwe tour of Bangladesh,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Bangladesh,bat,Bangladesh,,4.0,,Tamim Iqbal
2020-03-06,3.0,Sylhet,Sylhet International Cricket Stadium,2019,Zimbabwe tour of Bangladesh,ODI,50,"Bangladesh, Zimbabwe",Bangladesh,Zimbabwe,international,Zimbabwe,field,Bangladesh,,123.0,,Liton Das
2020-02-05,25.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Nepal, Oman",Nepal,Oman,international,Nepal,field,Oman,,18.0,,Mohammad Nadeem
2020-02-06,26.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, United States of America",Oman,United States of America,international,Oman,field,Oman,,,6.0,Mohammad Nadeem
2020-02-08,27.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Nepal, United States of America",Nepal,United States of America,international,United States of America,field,Nepal,,35.0,,Karan KC
2020-02-09,28.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Nepal, Oman",Nepal,Oman,international,Oman,field,Oman,,,8.0,Aqib Ilyas
2020-02-11,29.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Oman, United States of America",Oman,United States of America,international,United States of America,field,Oman,,92.0,,Aqib Ilyas
2020-02-12,30.0,Kirtipur,Tribhuvan University International Cricket Ground,2019,ICC Men's Cricket World Cup League 2,ODI,50,"Nepal, United States of America",Nepal,United States of America,international,Nepal,field,Nepal,,,8.0,S Lamichhane
2020-10-03,1.0,Brisbane,Allan Border Field,2020,New Zealand Women tour of Australia,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,7.0,G Wareham
2020-10-05,2.0,Brisbane,Allan Border Field,2020,New Zealand Women tour of Australia,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,4.0,MM Lanning
2020-10-07,3.0,Brisbane,Allan Border Field,2020,New Zealand Women tour of Australia,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,232.0,,RL Haynes
2020-11-27,1.0,,Sydney Cricket Ground,2020,India tour of Australia,ODI,50,"Australia, India",Australia,India,international,Australia,bat,Australia,,66.0,,SPD Smith
2020-11-29,2.0,,Sydney Cricket Ground,2020,India tour of Australia,ODI,50,"Australia, India",Australia,India,international,Australia,bat,Australia,,51.0,,SPD Smith
2020-12-02,3.0,Canberra,Manuka Oval,2020,India tour of Australia,ODI,50,"India, Australia",India,Australia,international,India,bat,India,,13.0,,HH Pandya
2020-10-30,1.0,,Rawalpindi Cricket Stadium,2020,Zimbabwe tour of Pakistan,ODI,50,"Pakistan, Zimbabwe",Pakistan,Zimbabwe,international,Pakistan,bat,Pakistan,,26.0,,BRM Taylor
2020-11-01,2.0,,Rawalpindi Cricket Stadium,2020,Zimbabwe tour of Pakistan,ODI,50,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,bat,Pakistan,,,6.0,Iftikhar Ahmed
2020-11-03,3.0,,Rawalpindi Cricket Stadium,2020,Zimbabwe tour of Pakistan,ODI,50,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,bat,,tie,,,B Muzarabani
2021-03-20,1.0,Dunedin,University Oval,2020,Bangladesh tour of New Zealand,ODI,50,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,New Zealand,field,New Zealand,,,8.0,TA Boult
2021-03-23,2.0,Christchurch,Hagley Oval,2020,Bangladesh tour of New Zealand,ODI,50,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,New Zealand,field,New Zealand,,,5.0,TWM Latham
2021-03-26,3.0,Wellington,Basin Reserve,2020,Bangladesh tour of New Zealand,ODI,50,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,164.0,,DP Conway
2021-06-29,1.0,Chester-le-Street,"Riverside Ground, Chester-le-Street",2021,Sri Lanka tour of England,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,field,England,,,5.0,CR Woakes
2021-07-01,2.0,London,"Kennington Oval, London",2021,Sri Lanka tour of England,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,field,England,,,8.0,SM Curran
2021-07-04,3.0,Bristol,"County Ground, Bristol",2021,Sri Lanka tour of England,ODI,50,"Sri Lanka, England",Sri Lanka,England,international,England,field,,no result,,,
2021-07-08,1.0,Cardiff,"Sophia Gardens, Cardiff",2021,Pakistan tour of England,ODI,50,"Pakistan, England",Pakistan,England,international,England,field,England,,,9.0,S Mahmood
2021-07-10,2.0,London,"Lord's, London",2021,Pakistan tour of England,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,52.0,,L Gregory
2021-07-13,3.0,Birmingham,"Edgbaston, Birmingham",2021,Pakistan tour of England,ODI,50,"Pakistan, England",Pakistan,England,international,England,field,England,,,3.0,JM Vince
2021-03-23,1.0,Pune,Maharashtra Cricket Association Stadium,2020,England tour of India,ODI,50,"India, England",India,England,international,England,field,India,,66.0,,S Dhawan
2021-03-26,2.0,Pune,Maharashtra Cricket Association Stadium,2020,England tour of India,ODI,50,"India, England",India,England,international,England,field,England,,,6.0,JM Bairstow
2021-03-28,3.0,Pune,Maharashtra Cricket Association Stadium,2020,England tour of India,ODI,50,"India, England",India,England,international,England,field,India,,7.0,,SM Curran
2022-03-04,1.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"West Indies, New Zealand",West Indies,New Zealand,international,New Zealand,field,West Indies,,3.0,,HK Matthews
2022-03-05,2.0,Dunedin,"University Oval, Dunedin",2021,ICC Women's World Cup,ODI,50,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,32.0,,A Khaka
2022-03-05,3.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,12.0,,RL Haynes
2022-03-06,4.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"India, Pakistan",India,Pakistan,international,India,bat,India,,107.0,,P Vastrakar
2022-03-07,5.0,Dunedin,"University Oval, Dunedin",2021,ICC Women's World Cup,ODI,50,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,New Zealand,field,New Zealand,,,9.0,SW Bates
2022-03-08,6.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"Pakistan, Australia",Pakistan,Australia,international,Australia,field,Australia,,,7.0,AJ Healy
2022-03-09,7.0,Dunedin,"University Oval, Dunedin",2021,ICC Women's World Cup,ODI,50,"West Indies, England",West Indies,England,international,West Indies,bat,West Indies,,7.0,,SA Campbelle
2022-03-10,8.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,62.0,,AE Satterthwaite
2022-03-11,9.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,6.0,,S Ismail
2022-03-12,10.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"India, West Indies",India,West Indies,international,India,bat,India,,155.0,,S Mandhana
2022-03-13,11.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,141.0,,EA Perry
2022-03-14,13.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"England, South Africa",England,South Africa,international,South Africa,field,South Africa,,,3.0,M Kapp
2022-03-14,12.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Pakistan,field,Bangladesh,,9.0,,Fahima Khatun
2022-03-15,14.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,7.0,EA Perry
2022-03-16,15.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"India, England",India,England,international,England,field,England,,,4.0,CE Dean
2022-03-17,16.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,bat,South Africa,,,2.0,M Kapp
2022-03-18,17.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2021,ICC Women's World Cup,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,field,West Indies,,4.0,,HK Matthews
2022-03-19,18.0,Auckland,"Eden Park, Auckland",2021,ICC Women's World Cup,ODI,50,"India, Australia",India,Australia,international,Australia,field,Australia,,,6.0,MM Lanning
2022-03-20,19.0,Auckland,"Eden Park, Auckland",2021,ICC Women's World Cup,ODI,50,"New Zealand, England",New Zealand,England,international,England,field,England,,,1.0,NR Sciver
2022-03-21,20.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,Pakistan,,,8.0,Nida Dar
2022-03-22,21.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"South Africa, Australia",South Africa,Australia,international,Australia,field,Australia,,,5.0,MM Lanning
2022-03-22,22.0,Hamilton,"Seddon Park, Hamilton",2021,ICC Women's World Cup,ODI,50,"India, Bangladesh",India,Bangladesh,international,India,bat,India,,110.0,,YH Bhatia
2022-03-24,23.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,,no result,,,
2022-03-24,24.0,Christchurch,"Hagley Oval, Christchurch",2021,ICC Women's World Cup,ODI,50,"Pakistan, England",Pakistan,England,international,England,field,England,,,9.0,DN Wyatt
2022-03-25,25.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"Bangladesh, Australia",Bangladesh,Australia,international,Australia,field,Australia,,,5.0,BL Mooney
2022-03-26,26.0,Christchurch,"Hagley Oval, Christchurch",2021,ICC Women's World Cup,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,71.0,,SW Bates
2022-03-27,27.0,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"England, Bangladesh",England,Bangladesh,international,England,bat,England,,100.0,,SIR Dunkley
2022-03-27,28.0,Christchurch,"Hagley Oval, Christchurch",2021,ICC Women's World Cup,ODI,50,"India, South Africa",India,South Africa,international,India,bat,South Africa,,,3.0,M du Preez
2022-03-30,,Wellington,"Basin Reserve, Wellington",2021,ICC Women's World Cup,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,157.0,,AJ Healy
2022-03-31,,Christchurch,"Hagley Oval, Christchurch",2021,ICC Women's World Cup,ODI,50,"England, South Africa",England,South Africa,international,South Africa,field,England,,137.0,,DN Wyatt
2022-04-03,,Christchurch,"Hagley Oval, Christchurch",2021,ICC Women's World Cup,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,71.0,,AJ Healy
2021-01-20,1.0,Dhaka,Shere Bangla National Stadium,2020,ICC Men's Cricket World Cup Super League,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,field,Bangladesh,,,6.0,Shakib Al Hasan
2021-01-22,2.0,Dhaka,Shere Bangla National Stadium,2020,ICC Men's Cricket World Cup Super League,ODI,50,"West Indies, Bangladesh",West Indies,Bangladesh,international,West Indies,bat,Bangladesh,,,7.0,Mehedi Hasan Miraz
2021-01-25,3.0,Chattogram,Zahur Ahmed Chowdhury Stadium,2020,West Indies tour of Bangladesh,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,120.0,,Mushfiqur Rahim
2021-01-08,1.0,Abu Dhabi,Sheikh Zayed Stadium,2020,Ireland tour of United Arab Emirates,ODI,50,"Ireland, United Arab Emirates",Ireland,United Arab Emirates,international,Ireland,bat,United Arab Emirates,,,6.0,CP Rizwan
2021-01-18,4.0,Abu Dhabi,Sheikh Zayed Stadium,2020,Ireland tour of United Arab Emirates,ODI,50,"Ireland, United Arab Emirates",Ireland,United Arab Emirates,international,United Arab Emirates,field,Ireland,,112.0,,Simi Singh
2021-01-20,1.0,Durban,Kingsmead,2020,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,3.0,,
2021-01-23,2.0,Durban,Kingsmead,2020,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,13.0,,
2021-01-26,3.0,Durban,Kingsmead,2020,Pakistan Women tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,32.0,,S Ismail
2021-02-23,1.0,Christchurch,Hagley Oval,2020,England Women tour of New Zealand,ODI,50,"New Zealand, England",New Zealand,England,international,New Zealand,bat,England,,,8.0,
2021-02-26,2.0,Dunedin,University Oval,2020,England Women tour of New Zealand,ODI,50,"New Zealand, England",New Zealand,England,international,New Zealand,bat,England,,,7.0,
2021-02-28,3.0,Dunedin,University Oval,2020,England Women tour of New Zealand,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,New Zealand,,,7.0,
2021-04-04,1.0,Mount Maunganui,Bay Oval,2020,Australia Women tour of New Zealand,ODI,50,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6.0,ML Schutt
2021-04-07,2.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2020,Australia Women tour of New Zealand,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,71.0,,RL Haynes
2021-04-10,3.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2020,Australia Women tour of New Zealand,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,21.0,,AJ Healy
2021-04-02,1.0,Centurion,"SuperSport Park, Centurion",2021,Pakistan tour of South Africa,ODI,50,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,Pakistan,,,3.0,Babar Azam
